filename,folder #,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,Label
7.14,7.14,0.564215074,1.866355111,0.009536927,0.009536927,0.009536927,0.009536927,0.870660953,0.425978712,1.403612271,10.44793143,-0.69689205,27.1950019,1
7.15,7.15,0.355225387,11.95537663,0.026139535,0.182817956,0.097847199,0.391388796,1.140464201,0.646210693,4.580543581,58.16367427,1.29930678,26.57847931,1
7.16,7.16,0.514962567,1.759654067,0,0,0,0,1.165100166,0.617627125,3.945283238,26.79730382,0.856148885,26.90934503,1
7.18,7.18,0.72873447,-0.019560257,0,0,0,0,0.974648894,0.826652332,1.154418967,2.923946683,7.220885727,27.19420468,1
7.19,7.19,0.747836875,-0.018768641,0,0,0,0,1.090326298,0.893892971,1.205793837,5.451631491,7.580885727,27.18467135,1
7.2,7.2,0.763232855,0.161480386,0.000648345,0.000648345,0.000648345,0.000648345,0.891962216,0.470176211,1.413811694,13.37943324,7.774219061,27.1980471,1
7.23,7.23,0.943179298,0.114597289,0,0,0,0,1.968169209,1.118909866,3.117744888,7.872676834,5.185885727,27.18480135,1
7.24,7.24,0.959365429,0.223947337,0.007905265,0.013354871,0.010630068,0.021260136,0.916969248,0.217205343,2.201307866,17.42241571,4.388028585,26.76129552,1
7.27,7.27,0.98283865,10.1678645,0.014410309,0.142427845,0.051314193,0.359199348,0.965265172,0.172504169,3.754390338,102.3181082,5.128885727,22.48009059,1
7.28,7.28,1.071145423,0.563821006,0.00307963,0.028887127,0.014018433,0.042055299,0.902568342,0.26467673,1.245458259,26.17448192,5.661385727,26.92310845,1
7.29,7.29,0.551803098,20.29100078,0.018665218,0.111618512,0.052808588,0.475277288,1.126147573,0.090405112,4.349356666,54.05508352,1.069860086,24.12640927,1
7.3,7.3,0.970734488,3.550350412,0.002948021,0.028436877,0.014590962,0.145909623,1.037184368,-0.295536009,4.176470154,62.23106205,-1.599331664,26.6407625,1
7.31,7.31,1.157505292,0.964452719,0,0,0,0,1.024848522,0.441844481,3.706667113,26.64606158,-0.699114273,26.80374503,1
7.32,7.32,1.195646996,2.052641178,0.013472594,0.013472594,0.013472594,0.013472594,1.153477313,0.364152582,4.869023551,26.52997821,1.073663505,27.1818854,1
7.33,7.33,1.208739281,1.067105472,0.003043139,0.021811423,0.009252982,0.046264912,0.718567746,0.275631666,2.41171818,35.20981957,1.579171442,27.16799202,1
7.34,7.34,1.11075988,2.230994995,0.01346723,0.01346723,0.01346723,0.01346723,1.030159498,0.14404652,5.765187647,46.35717739,2.582944551,26.72993935,1
7.35,7.35,1.007294006,1.173411784,0.010423532,0.010423532,0.010423532,0.010423532,0.923178086,0.244403803,2.829768594,25.84898641,0.500431182,26.18423823,1
7.36,7.36,0.841450109,11.68327307,0.01166815,0.109660544,0.039522902,0.395229016,1.385413441,0.277898204,3.839889203,73.42691237,4.912703909,22.88761426,1
8.1,8.1,-1.029942142,3.564312522,0.169181404,0.169181404,0.169181404,0.169181404,1.314520953,1.270761341,1.358280564,2.629041905,-0.922951535,71.24756064,0
8.4,8.4,-1.211874817,32.63266378,0.040377902,0.251435911,0.117649236,0.823544653,1.203581162,0.083103776,3.417203884,37.31101602,-12.24495153,66.05506452,1
8.5,8.5,-1.414605848,86.18292876,0.064328708,0.085986711,0.075157709,0.150315419,1.102435464,0.025859797,4.36389943,90.39970807,-4.861618201,35.72052793,1
8.6,8.6,-1.119745282,32.06888425,0.032485654,0.184610907,0.105976932,0.847815454,1.154438412,0.048178749,3.918657004,33.47871395,-5.60466582,66.9529719,1
8.7,8.7,-1.50092651,72.11179811,0.036896311,0.238385898,0.115923081,1.622923132,1.827204894,0.012530423,5.509915617,76.74260557,-9.379951535,70.15104343,1
8.8,8.8,-0.005247917,1.926740394,0.028481317,0.10742145,0.058160131,0.174480394,1.200084659,0.659676702,2.101832316,6.000423297,-16.48795153,67.11893509,1
8.9,8.9,-2.626504937,132.7909256,0.041992008,0.167732945,0.079940015,0.799400147,1.623395615,0.068017818,4.903894074,84.416572,-28.21815153,60.29881558,0
8.1,8.1,0.103810077,1.442202173,0.013667413,0.069635023,0.035807607,0.10742282,0.721267365,0.200588259,3.431359886,10.81901048,-20.30932653,52.76162106,0
8.11,8.11,0.201109042,3.485402666,0,0,0,0,0.848256921,0.209887823,1.698231268,15.26862458,-5.877583114,53.35389351,0
8.14,8.14,0.85445342,2.524154127,0.051338284,0.098855969,0.075097126,0.150194253,0.954541745,0.164319962,3.043464767,8.590875705,0.247548465,70.94258779,1
8.15,8.15,0.594105678,20.94851011,0.054897995,0.054897995,0.054897995,0.054897995,0.801293385,0.259485494,2.452942496,24.84009495,-2.788389035,69.71360252,1
8.18,8.18,1.089600768,0.391608374,0,0,0,0,0.966436001,0.197695062,2.077653452,8.697924011,5.477548465,71.31084493,0
8.19,8.19,0.946472629,0.66890102,0.009633135,0.049371584,0.029502359,0.059004719,0.581353713,0.103459487,2.063600778,6.394890844,6.053381799,71.36549277,0
8.22,8.22,0.365228994,11.33332721,0.029945635,0.122472254,0.064027367,0.512218935,1.293440161,0.198831675,3.929919808,37.50976466,-0.402808678,66.87814837,1
8.25,8.25,0.357907088,22.19441724,0.065452048,0.330658854,0.132748778,0.663743889,0.686283786,0.041565727,2.396628474,21.96108115,-9.599639035,70.8070001,1
8.26,8.26,0.885987666,4.493764525,0.008834275,0.082532679,0.031415268,0.251322145,0.73963634,0.252355828,4.99461648,41.41963505,-4.104784868,59.56676881,1
8.28,8.28,-0.128648237,22.83079362,0.011033878,0.10236731,0.050322011,0.402576086,0.937768088,0.192631966,3.384242098,39.3862597,2.330548465,62.61193475,1
8.29,8.29,-0.398231862,67.98700174,0.019799004,0.066225551,0.037200733,0.372007334,1.579617999,0.017180205,4.801598877,104.254788,-3.870346272,53.63881414,1
8.31,8.31,0.968397651,6.832680126,0.024075018,0.115942579,0.075961657,0.303846629,1.330558141,0.167109831,3.116931317,22.61948839,-0.81050709,71.36367215,0
8.32,8.32,0.693115403,2.03020078,0,0,0,0,0.373068544,-0.036550605,3.641943331,12.31126195,0.364139374,69.56787212,1
8.34,8.34,-0.521455617,54.80261551,0.03179421,0.199926098,0.087532329,1.225452605,1.864265016,0.10190956,5.93221912,76.43486567,-2.190860626,70.80083963,1
8.35,8.35,-0.11042837,50.99832368,0.026664888,0.183155692,0.095933586,1.151203032,2.431743842,0.756908803,6.472833735,92.406266,-3.019951535,70.31889979,1
8.37,8.37,-2.753184985,391.4944347,0.066341811,0.576912398,0.209670434,6.080442574,2.188071093,0.154193771,6.38469454,273.5088867,-8.567041087,57.72668128,1
8.38,8.38,-12.15992062,202.7120929,0.302974943,1.114607036,0.793258649,3.966293247,2.686091292,0.469655625,5.674001245,34.91918679,-14.66495153,71.03905123,1
9.1,9.1,-2.0940142,3.434409466,0,0,0,0,2.623182587,0.443291946,3.710299201,10.49273035,1.600501628,94.59022105,1
9.2,9.2,-1.529714549,4.45650572,0.025513429,0.214885649,0.077464601,0.309858405,2.167314185,0.611227791,4.355839825,8.669256741,-0.105569801,92.2757444,1
9.3,9.3,-2.912172997,25.92704014,0.322055352,0.322055352,0.322055352,0.322055352,4.094035584,0.187219559,13.79240507,65.50456935,-4.098665039,93.67067635,1
9.5,9.5,-2.461685352,74.46114748,0.066203475,0.518438378,0.220501796,1.323010778,1.236498359,0.047868538,10.49800403,65.53441303,-13.48741504,87.70241644,1
9.6,9.6,-3.4538268,223.8534748,0.063575668,0.591152935,0.184223606,3.868695736,1.493728598,0.02642992,6.82008992,159.82896,-1.474447352,46.83671602,1
9.7,9.7,-3.585049318,94.10001346,0.058893578,0.424425785,0.178015499,1.958170484,1.862564741,0.043104401,8.438705617,85.67797808,-14.10033171,94.33213914,0
9.8,9.8,-3.572481497,65.36998201,0.052235742,0.465569574,0.173436572,1.387492578,2.42617806,0.106229222,12.34887143,77.63769791,-12.24433171,92.72482064,1
9.1,9.1,-2.288102447,116.5986431,0.020826544,0.099791197,0.039841623,0.597624349,1.310567213,0.131240944,8.127845649,138.9201246,-3.324989026,69.88068338,1
9.12,9.12,-0.166373105,17.88988181,0.013587314,0.026656644,0.017976194,0.053928582,2.963520656,2.368003475,3.72101851,8.890561968,2.401515142,93.41937818,1
9.13,9.13,-1.373221422,43.07112381,0.04153289,0.327171386,0.131895246,1.582742949,5.925623114,2.931362728,8.919883499,11.85124623,-4.578058978,83.58697767,1
9.14,9.14,0.25304276,1.876895184,0.023986482,0.096936204,0.050448893,0.151346678,0.960945256,0.230096796,4.23435432,15.37512409,-12.85799837,94.02793462,0
9.15,9.15,0.183617578,3.839224633,0.059822281,0.059822281,0.059822281,0.059822281,0.953531067,0.21223128,3.182670979,9.53531067,-11.72099837,93.93172493,0
9.16,9.16,0.443055199,7.706760666,0.010847813,0.060329088,0.033021815,0.132087261,0.570583744,0.151488528,3.177906841,13.69400985,-6.786998372,89.29101973,0
9.17,9.17,-0.540627527,19.82551196,0.039332403,0.36330112,0.165545298,0.496635895,0.800102789,-0.285621083,3.252942006,24.80318646,0.353418295,90.51668101,1
9.18,9.18,-0.080016864,4.800763448,0.012279161,0.085146478,0.029836874,0.208858118,0.774995016,0.189601627,6.094749993,23.24985049,5.844073057,94.29756946,1
9.19,9.19,-0.767029245,8.836205096,0.12229303,0.345396796,0.233844913,0.467689825,2.159810669,0.270591964,4.123588124,10.79905334,5.265501628,94.52222462,1
9.21,9.21,-1.474467674,21.55751878,0.045397294,0.053654301,0.049525797,0.099051594,0.630911201,-0.221305227,1.94875938,11.98731283,9.696183446,90.3410876,1
9.22,9.22,0.138332332,18.65723754,0.018409518,0.162209138,0.060974544,0.304872719,5.102221358,1.808217325,6.776021648,15.30666408,13.05300163,93.97216319,0
9.24,9.24,-2.597401753,155.0386216,0.048068343,0.186558192,0.09899615,0.296988449,1.039451659,0.126476806,5.12167492,78.99832609,-7.182755948,-4.399016449,1
9.25,9.25,-0.698809996,7.905132083,0.014007783,0.100090635,0.058060268,0.348361609,1.819669579,0.257490586,5.439681094,23.65570452,-22.75771266,94.53025044,0
9.26,9.26,-0.216364856,10.63652451,0.010297101,0.074124767,0.032464606,0.389575272,0.749905618,-0.109347997,3.765086782,34.49565845,-10.85099837,42.85768584,0
9.27,9.27,-1.494238124,38.87537119,0.016124924,0.026720287,0.018367019,0.110202115,1.42929825,0.118139566,7.87415533,40.02035101,1.960896365,93.69862492,1
9.29,9.29,-2.563383957,87.75016712,0.046525197,0.281382087,0.123444864,1.604783237,1.804367237,0.143151287,6.565208566,77.5877912,-4.455807896,82.30870481,1
9.3,9.3,-1.591214193,60.5044874,0.032560586,0.064641308,0.04397541,0.175901641,1.1850315,0.107420256,6.198369983,61.62163799,1.366847782,91.30608662,1
9.31,9.31,-1.514758251,32.81912976,0.035773022,0.203295614,0.073972144,0.591777151,0.485697732,0.110993359,1.720080782,23.31349115,-4.130476633,94.23404175,1
9.33,9.33,-1.445687798,119.0752992,0.051744654,0.151413704,0.087277657,0.261832971,3.848905825,1.656955961,9.795293755,30.7912466,-12.96349091,90.74980891,0
9.34,9.34,-0.231661834,57.07059472,0.020098637,0.196959218,0.064173384,1.155120909,3.242222697,2.089301434,4.395143959,6.484445393,-26.12042694,73.23129928,0
9.35,9.35,0.250128499,5.347111594,0.005463511,0.050787498,0.02648247,0.211859758,0.582913656,0.076453363,1.035236024,12.82410044,-8.476735214,80.28481973,0
9.36,9.36,-1.819012656,128.421293,0.048194985,0.300439488,0.133641703,1.737342134,1.471236741,-0.03907697,9.73931514,85.33173098,1.956948996,84.78880074,0
10.4,10.4,-0.331508204,0.031802871,0,0,0,0,0.582296791,0.188058927,1.954213966,5.240671119,2.22111633,38.40760944,1
10.5,10.5,-0.616616258,6.489111543,0.028058232,0.084626803,0.058683221,0.176049663,1.03140087,-0.103088221,3.933050963,26.81642263,1.275342521,38.23629865,1
10.6,10.6,-0.477801569,5.192195483,0.004325009,0.033946952,0.011996217,0.095969737,0.754127397,-0.09069898,5.919459163,40.72287943,-0.327059961,37.9369252,1
10.8,10.8,-0.565698627,2.178217612,0.003629226,0.004927377,0.004278302,0.008556603,2.578532259,0.229356395,10.3857803,46.41358066,-3.131740812,38.31710167,1
10.13,10.13,-0.480054084,1.325684413,0.001975331,0.003609386,0.002792358,0.005584717,0.298401828,0.093763043,3.196579455,10.44406398,1.010194671,30.74184379,1
10.16,10.16,-0.50923147,3.067734862,0.004061802,0.005199279,0.004630541,0.009261081,1.203169216,-0.003286007,6.9408832,62.56479924,-0.945940812,32.22170227,1
10.18,10.18,-0.435738795,4.894492742,0.009629082,0.088905341,0.029479499,0.23583599,5.465187018,3.405131667,7.525242369,10.93037404,-2.135951339,37.56335416,1
10.19,10.19,-0.076807108,0.225977579,0.014012948,0.014012948,0.014012948,0.014012948,2.687473449,0.702212401,5.006785126,16.1248407,-3.805074146,38.06340659,1
10.23,10.23,-0.127099912,0.101292882,0,0,0,0,0.210613698,0.124736143,0.432402278,2.737978076,-17.87774081,38.35105103,1
10.24,10.24,-0.176494086,1.050749855,0.002619574,0.025711711,0.007830499,0.06264399,0.386479494,0.082062093,2.772592119,9.661987354,-16.68126462,38.13293849,1
10.25,10.25,-0.194196551,0.245875016,0.002572808,0.002572808,0.002572808,0.002572808,0.236067234,0.142631713,0.303003546,2.832806803,-13.44274081,36.86860103,1
10.26,10.26,-0.289225672,2.466326515,0.002873208,0.023745214,0.007079392,0.127429054,0.263223636,-0.015675247,4.361856337,21.84756177,-4.965740812,34.72488388,1
10.27,10.27,-0.342352219,3.960872002,0.001907566,0.004950786,0.002984794,0.023878352,0.808521515,-0.580762264,8.278232865,87.32032365,-2.391538792,29.80631493,1
10.28,10.28,-0.348102822,6.330605671,0.003388283,0.033556017,0.010308131,0.288627665,0.491922424,-0.017051829,5.948367391,49.68416484,-8.101855755,12.91587629,1
10.29,10.29,-0.337433322,0.536587207,0.00614464,0.017357197,0.010612093,0.053060465,2.018626544,-0.228357206,10.75332777,48.44703706,-12.73054081,33.05657225,1
10.3,10.3,-0.240870445,3.207234415,0.003002282,0.003002282,0.003002282,0.003002282,0.65118908,0.018739309,3.459506666,44.93204655,1.084168279,-7.952305139,1
10.34,10.34,0.662320883,3.138079211,0.004667199,0.00843588,0.00655154,0.01310308,0.799019094,0.103399118,7.163201235,56.7303557,-1.798248749,32.69035532,1
10.35,10.35,0.823313032,2.178615031,0.007671641,0.007671641,0.007671641,0.007671641,1.454198364,0.131619055,8.100653753,53.80533946,1.790318011,36.85359823,1
10.36,10.36,1.084580166,2.145293392,0.003843531,0.033658574,0.012435809,0.111922281,1.36906578,-0.307510686,13.41357298,56.13169699,4.387206556,37.96245061,1
10.37,10.37,1.119086699,1.986444615,0.007321142,0.007321142,0.007321142,0.007321142,0.487675049,0.157774118,2.597077881,11.21652612,4.307759188,38.18865983,1
11.1,11.1,0.041510523,0.108879721,0.02542991,0.02542991,0.02542991,0.02542991,0.305907036,0.03070717,1.138694442,2.44725629,-4.140795736,8.599848903,1
11.2,11.2,0.111279404,0.055995447,0,0,0,0,0.404946451,0.16940524,0.641670839,3.644518055,-3.565795736,8.634298903,1
11.3,11.3,0.138472111,0.010183371,0.008240652,0.008240652,0.008240652,0.008240652,0.334937794,0.119090585,0.552488778,3.349377935,-3.420379069,8.646105927,1
11.4,11.4,0.063675875,0.033359693,0.000641464,0.003168644,0.001905054,0.003810109,0.41308714,0.232498221,0.649923507,5.783219953,-2.558674524,8.349208297,1
11.5,11.5,0.088737072,4.312760281,0.015995104,0.06263866,0.038416965,0.192084827,0.552602363,0.238887383,1.40810413,41.44517726,0.959419318,8.122586728,1
11.9,11.9,-0.066557065,1.979680172,0.040384237,0.084594652,0.062489444,0.124978889,0.843077357,0.364008483,1.506869934,15.17539242,-0.741271926,8.536130515,1
11.11,11.11,0.567612066,1.217350122,0.105395809,0.105395809,0.105395809,0.105395809,0.676039209,0.2814818,1.251303432,6.760392091,-2.931629069,8.627911284,1
11.13,11.13,0.558789883,0.051108258,0.002498,0.002590925,0.002544463,0.005088925,0.599416586,0.356820675,0.981361314,10.78949854,-2.592129069,8.608001284,1
11.14,11.14,0.487099967,0.981084506,0.009817267,0.050908179,0.030362723,0.060725446,0.619749049,0.337386973,0.829352489,16.11347527,-1.546033831,8.436669379,1
11.15,11.15,0.443907703,0.09774297,0,0,0,0,0.698740702,0.557546865,0.830949779,5.589925619,-0.804129069,8.60827557,1
11.16,11.16,0.45841961,1.405321307,0.081926542,0.081926542,0.081926542,0.081926542,1.023526829,-0.079772099,4.459195462,18.42348293,-0.519129069,8.645771723,1
11.19,11.19,0.855676723,0.646719794,0,0,0,0,0.829732796,0.215194239,2.396827034,5.808129573,-1.126129069,8.64210557,1
11.2,11.2,0.912233501,1.678184451,0,0,0,0,2.004359414,0.659241036,3.992520381,8.017437656,-0.886129069,8.64460557,1
11.21,11.21,1.074453767,-0.055566703,0,0,0,0,0.961927612,0.759870346,1.279256018,7.695420894,-0.594129069,8.62635557,1
11.22,11.22,0.960506548,1.240402848,0,0,0,0,0.526100206,0.222115832,0.926787218,8.417603295,-0.299962402,8.638467236,1
11.23,11.23,0.941573728,0.009031174,0,0,0,0,0.589865379,0.271898056,1.040194853,11.79730759,-0.284717304,8.612069687,1
11.24,11.24,0.824206617,0.1519833,0.01420407,0.01420407,0.01420407,0.01420407,0.502373785,0.305707375,0.874875272,8.037980554,-0.992590608,8.567328134,1
11.25,11.25,0.74293901,0.210634064,0,0,0,0,0.971943955,0.38211111,6.462730352,15.55110328,-1.286986212,8.644392053,1
11.26,11.26,0.499326562,1.254660594,0.007480107,0.007480107,0.007480107,0.007480107,0.886773039,0.284410166,3.239930276,46.11219805,-1.122966278,8.604793621,0
11.28,11.28,0.326608237,1.425865035,0,0,0,0,0.798384328,0.226375273,3.412970095,46.30629103,-2.346837402,8.218131997,1
11.29,11.29,0.403597958,1.061254972,0.007253086,0.007253086,0.007253086,0.007253086,0.806246854,0.514153803,1.0833217,23.38115875,-2.330379069,8.159868504,1
11.3,11.3,0.320168612,0.42128861,0.022322976,0.022322976,0.022322976,0.022322976,0.837128188,0.275092638,1.99670573,20.09107652,-0.43024018,8.547673936,1
11.31,11.31,0.312407237,0.303776494,0,0,0,0,0.79536166,0.408998836,1.107547275,17.49795652,-0.094655385,8.463159195,1
11.32,11.32,0.263885154,1.519005246,0.012165077,0.012165077,0.012165077,0.012165077,0.947197043,0.289468253,2.789494316,22.73272902,0.524818299,8.55058785,1
11.33,11.33,0.430949621,2.774722624,0,0,0,0,1.065440919,0.423374452,2.640413856,25.57058205,-0.325129069,8.621045043,1
11.35,11.35,0.466725894,2.673018614,0.029343052,0.122281464,0.075812258,0.151624515,0.904459499,0.534918581,2.04675417,28.03824447,0.743947854,8.540323416,1
11.36,11.36,0.491289848,1.000426061,0.057938295,0.057938295,0.057938295,0.057938295,0.76222635,0.395421866,1.038065132,15.244527,1.723370931,8.585962236,1
11.37,11.37,0.46284115,2.151667955,0.015155519,0.094951195,0.044583221,0.133749663,0.946409847,0.469962095,5.985672881,29.33870527,1.432409392,8.523468031,1
11.38,11.38,0.499419809,0.034105312,0.000400917,0.002505035,0.001452976,0.002905951,0.991776981,0.436685207,1.922964145,15.86843169,0.861255546,8.64503198,1
12.8,12.8,0.557584392,7.339453413,0.011053573,0.093601549,0.028390917,0.255518257,0.886657135,0.064941556,10.27788918,35.46628538,0.483370349,94.6733468,1
12.1,12.1,-0.263547331,31.6936606,0.020501312,0.186567135,0.072816797,0.873801568,1.321622847,-0.331017562,4.951207255,51.54329105,-19.14166912,65.89809382,1
12.13,12.13,-3.306382451,101.2378603,0.076620971,0.647354364,0.350465016,1.401860062,1.213619505,0.061756155,7.214364983,32.76772665,-39.08587965,77.46431864,1
12.14,12.14,0.917683595,2.839262612,0.010581724,0.010581724,0.010581724,0.010581724,0.306543177,0.065495539,1.124710415,5.21123401,-22.75462965,111.4770243,1
12.16,12.16,0.200039911,6.040012322,0.021533517,0.07739866,0.04533975,0.226698748,0.226404423,0.057047303,0.430847113,6.7921327,-19.35730822,114.0486825,1
12.17,12.17,-4.196344733,209.9794243,0.151060767,1.070871932,0.595182174,2.380728696,0.658632094,-0.005691235,4.577407445,31.61434053,-9.875129651,93.87359809,1
12.19,12.19,1.496276284,1.860112765,0.020366579,0.081160594,0.050763587,0.101527174,0.479156921,0.013698158,3.477474841,5.27072613,1.526620349,114.5076812,1
12.21,12.21,1.538104597,1.047258421,0.01877232,0.021685416,0.020228868,0.040457736,0.201969171,0.085577411,0.383343099,2.019691708,5.036342571,113.8850082,1
12.27,12.27,0.169281076,19.60684988,0.046095658,0.087256185,0.069681262,0.278725049,0.420204254,0.014667628,4.565912304,27.31327651,4.728584635,112.9223502,1
12.29,12.29,-23.23837109,987.8386243,0.268880038,0.936758908,0.577008263,2.308033051,0.500442494,0.140421695,3.036643126,26.52345217,0.341729045,107.3687107,0
12.3,12.3,-9.990828287,345.3080145,0.254643558,1.413817606,0.847023566,4.235117831,0.581308079,-0.023695672,2.49609453,22.08970702,8.562355643,113.6428331,0
12.31,12.31,-19.46209352,481.1528754,0.401801263,1.825089447,0.847743457,4.238717286,3.527575649,1.569281513,5.168783951,28.22060519,4.600787016,113.2049577,1
12.32,12.32,-4.88238073,138.6872983,0.059713017,0.387389706,0.197388531,1.776496778,2.933108381,0.008019836,11.50551479,87.99325142,3.621977492,114.3006926,1
12.33,12.33,-0.347521633,4.98446917,0.004237076,0.031768219,0.018007994,0.234103923,0.440014633,0.042643753,5.511976219,13.64045363,5.190682849,113.4536858,1
12.35,12.35,-15.34150511,937.1343508,0.251100847,2.479614278,0.908806652,7.270453213,1.040897831,-0.068014286,5.731353359,63.49476771,0.458430694,104.6887268,0
12.37,12.37,-9.045617974,270.6689888,0.123154521,0.546243868,0.393509656,2.361057937,1.655001397,0.10316636,4.30734089,51.3050433,-5.118067151,113.2895173,1
13.1,13.1,-0.12546797,-0.007685128,0,0,0,0,0.622862176,0.087522323,1.287078508,4.360035229,-2.577548154,25.92717676,0
13.3,13.3,-0.202286746,-0.004547043,0,0,0,0,0.523729247,0.222503247,0.916690854,3.142375481,-1.485048154,26.0180351,1
13.4,13.4,-0.206488392,0.053823166,0.00600983,0.00600983,0.00600983,0.00600983,1.027317362,0.378155535,2.294884649,8.218538897,-2.470048154,25.81934462,1
13.5,13.5,-0.176239431,1.378396543,0.009808939,0.036722149,0.018473735,0.092368674,0.960182515,0.089527754,3.811761703,41.28784812,-4.818381487,24.74299891,0
13.6,13.6,-0.108688744,0.258760437,0.000857781,0.000884785,0.000871283,0.001742566,0.633003106,0.117295258,3.025015748,27.21913355,-6.952472397,25.96181407,0
13.7,13.7,-0.172467511,2.950676518,0.008488305,0.008488305,0.008488305,0.008488305,1.15326953,-0.760466405,5.427521924,77.26905849,-2.123381487,16.04087915,0
13.8,13.8,-0.36493034,1.193424556,0.007397042,0.021292503,0.013269127,0.053076508,1.179802649,0.154472861,5.824751499,49.55171124,4.559069493,25.53308438,0
13.1,13.1,-0.776427538,4.376491246,0.005648367,0.054475368,0.019277543,0.212052978,1.481928954,0.081506031,5.1655818,75.57837664,-1.776971231,24.48113253,1
